user_id,event_timestamp,event_type,platform,country,traffic_source,session_id
820,2024-11-13 07:06:28.860801,email_verification,mobile_web,US,social_media,sess_820_1731481588
820,2024-11-13 07:14:49.345340,profile_setup,mobile_web,US,social_media,sess_820_1731482089
821,2024-06-22 17:01:00.000000,landing_page_view,web,US,paid_search,sess_821_1719075660
821,2024-06-22 17:18:14.039848,signup_page_view,web,US,paid_search,sess_821_1719076694
821,2024-06-22 17:31:31.379984,email_verification,web,US,paid_search,sess_821_1719077491
822,2024-11-15 22:14:00.000000,landing_page_view,web,US,email_campaign,sess_822_1731708840
823,2024-07-09 14:52:00.000000,landing_page_view,web,US,organic_search,sess_823_1720536720
824,2024-10-19 11:46:00.000000,landing_page_view,ios_app,US,email_campaign,sess_824_1729338360
824,2024-10-19 12:15:30.585556,signup_page_view,ios_app,US,email_campaign,sess_824_1729340130
825,2024-11-23 11:22:00.000000,landing_page_view,mobile_web,US,social_media,sess_825_1732360920
825,2024-11-23 12:02:50.699953,signup_page_view,mobile_web,US,social_media,sess_825_1732363370
825,2024-11-23 12:13:10.827968,email_verification,mobile_web,US,social_media,sess_825_1732363990
825,2024-11-23 12:22:38.460239,profile_setup,mobile_web,US,social_media,sess_825_1732364558
825,2024-11-23 12:30:20.765128,first_product_view,mobile_web,US,social_media,sess_825_1732365020
826,2024-10-06 22:21:00.000000,landing_page_view,web,UK,direct,sess_826_1728253260
826,2024-10-06 22:34:20.080894,signup_page_view,web,UK,direct,sess_826_1728254060
826,2024-10-06 22:36:41.987762,email_verification,web,UK,direct,sess_826_1728254201
826,2024-10-06 22:42:07.870497,profile_setup,web,UK,direct,sess_826_1728254527
827,2024-06-12 06:46:00.000000,landing_page_view,mobile_web,US,social_media,sess_827_1718174760
827,2024-06-12 06:52:41.925970,signup_page_view,mobile_web,US,social_media,sess_827_1718175161
828,2024-09-21 06:44:00.000000,landing_page_view,mobile_web,Canada,organic_search,sess_828_1726901040
829,2024-07-25 19:16:00.000000,landing_page_view,ios_app,Canada,social_media,sess_829_1721934960
829,2024-07-25 19:36:55.843127,signup_page_view,ios_app,Canada,social_media,sess_829_1721936215
830,2024-07-18 17:39:00.000000,landing_page_view,mobile_web,France,paid_search,sess_830_1721324340
830,2024-07-18 17:42:23.000163,signup_page_view,mobile_web,France,paid_search,sess_830_1721324543
830,2024-07-18 17:45:47.988666,email_verification,mobile_web,France,paid_search,sess_830_1721324747
830,2024-07-18 17:53:02.827008,profile_setup,mobile_web,France,paid_search,sess_830_1721325182
830,2024-07-18 18:20:37.751269,first_product_view,mobile_web,France,paid_search,sess_830_1721326837
831,2024-08-14 09:46:00.000000,landing_page_view,web,UK,organic_search,sess_831_1723628760
831,2024-08-14 10:02:45.579860,signup_page_view,web,UK,organic_search,sess_831_1723629765
832,2024-09-07 09:16:00.000000,landing_page_view,android_app,US,organic_search,sess_832_1725700560
832,2024-09-07 09:23:09.642734,signup_page_view,android_app,US,organic_search,sess_832_1725700989
832,2024-09-07 09:27:58.004063,email_verification,android_app,US,organic_search,sess_832_1725701278
832,2024-09-07 09:50:19.230191,profile_setup,android_app,US,organic_search,sess_832_1725702619
832,2024-09-07 09:54:04.916495,first_product_view,android_app,US,organic_search,sess_832_1725702844
833,2024-09-13 21:25:00.000000,landing_page_view,web,US,organic_search,sess_833_1726262700
834,2024-08-16 00:24:00.000000,landing_page_view,ios_app,Germany,organic_search,sess_834_1723767840
835,2024-10-12 23:11:00.000000,landing_page_view,mobile_web,France,paid_search,sess_835_1728774660
835,2024-10-12 23:14:14.494390,signup_page_view,mobile_web,France,paid_search,sess_835_1728774854
836,2024-10-09 16:52:00.000000,landing_page_view,web,Canada,paid_search,sess_836_1728492720
836,2024-10-09 17:10:27.032763,signup_page_view,web,Canada,paid_search,sess_836_1728493827
837,2024-09-07 18:31:00.000000,landing_page_view,android_app,Australia,organic_search,sess_837_1725733860
837,2024-09-07 18:37:18.653913,signup_page_view,android_app,Australia,organic_search,sess_837_1725734238
838,2024-07-03 12:55:00.000000,landing_page_view,web,US,social_media,sess_838_1720011300
839,2024-07-11 09:02:00.000000,landing_page_view,mobile_web,UK,paid_search,sess_839_1720688520
839,2024-07-11 09:42:14.158135,signup_page_view,mobile_web,UK,paid_search,sess_839_1720690934
839,2024-07-11 10:06:50.549355,email_verification,mobile_web,UK,paid_search,sess_839_1720692410
839,2024-07-11 10:09:24.904334,profile_setup,mobile_web,UK,paid_search,sess_839_1720692564
839,2024-07-11 10:18:15.635283,first_product_view,mobile_web,UK,paid_search,sess_839_1720693095
840,2024-10-03 13:36:00.000000,landing_page_view,ios_app,UK,direct,sess_840_1727962560
840,2024-10-03 13:42:09.903917,signup_page_view,ios_app,UK,direct,sess_840_1727962929
840,2024-10-03 14:01:51.902828,email_verification,ios_app,UK,direct,sess_840_1727964111
840,2024-10-03 14:24:47.804117,profile_setup,ios_app,UK,direct,sess_840_1727965487
841,2024-06-15 02:09:00.000000,landing_page_view,android_app,US,organic_search,sess_841_1718417340
841,2024-06-15 02:34:16.078291,signup_page_view,android_app,US,organic_search,sess_841_1718418856
841,2024-06-15 02:40:08.899615,email_verification,android_app,US,organic_search,sess_841_1718419208
841,2024-06-15 02:45:46.550868,profile_setup,android_app,US,organic_search,sess_841_1718419546
842,2024-09-19 03:05:00.000000,landing_page_view,web,US,paid_search,sess_842_1726715100
843,2024-07-06 13:03:00.000000,landing_page_view,ios_app,France,direct,sess_843_1720270980
844,2024-11-08 20:15:00.000000,landing_page_view,web,UK,paid_search,sess_844_1731096900
845,2024-11-08 03:32:00.000000,landing_page_view,ios_app,France,direct,sess_845_1731036720
845,2024-11-08 04:00:13.851503,signup_page_view,ios_app,France,direct,sess_845_1731038413
845,2024-11-08 04:03:36.909020,email_verification,ios_app,France,direct,sess_845_1731038616
845,2024-11-08 04:35:36.173688,profile_setup,ios_app,France,direct,sess_845_1731040536
845,2024-11-08 04:40:50.106239,first_product_view,ios_app,France,direct,sess_845_1731040850
846,2024-08-02 16:07:00.000000,landing_page_view,android_app,Canada,paid_search,sess_846_1722614820
846,2024-08-02 16:26:40.161727,signup_page_view,android_app,Canada,paid_search,sess_846_1722616000
847,2024-08-09 18:06:00.000000,landing_page_view,android_app,UK,organic_search,sess_847_1723226760
847,2024-08-09 18:41:28.758590,signup_page_view,android_app,UK,organic_search,sess_847_1723228888
848,2024-10-11 20:05:00.000000,landing_page_view,web,Germany,paid_search,sess_848_1728677100
848,2024-10-11 20:14:19.184965,signup_page_view,web,Germany,paid_search,sess_848_1728677659
849,2024-09-08 00:56:00.000000,landing_page_view,mobile_web,US,organic_search,sess_849_1725756960
850,2024-06-01 20:57:00.000000,landing_page_view,web,US,direct,sess_850_1717275420
850,2024-06-01 21:10:34.477801,signup_page_view,web,US,direct,sess_850_1717276234
851,2024-10-30 23:59:00.000000,landing_page_view,mobile_web,France,paid_search,sess_851_1730332740
851,2024-10-31 00:23:21.631833,signup_page_view,mobile_web,France,paid_search,sess_851_1730334201
852,2024-09-19 07:12:00.000000,landing_page_view,mobile_web,France,organic_search,sess_852_1726729920
853,2024-09-08 16:50:00.000000,landing_page_view,mobile_web,Canada,direct,sess_853_1725814200
853,2024-09-08 17:02:56.635040,signup_page_view,mobile_web,Canada,direct,sess_853_1725814976
854,2024-11-28 04:30:00.000000,landing_page_view,ios_app,France,social_media,sess_854_1732768200
854,2024-11-28 04:49:49.388780,signup_page_view,ios_app,France,social_media,sess_854_1732769389
854,2024-11-28 05:12:22.851741,email_verification,ios_app,France,social_media,sess_854_1732770742
854,2024-11-28 05:23:12.928236,profile_setup,ios_app,France,social_media,sess_854_1732771392
854,2024-11-28 05:26:13.924863,first_product_view,ios_app,France,social_media,sess_854_1732771573
855,2024-10-27 03:52:00.000000,landing_page_view,web,UK,organic_search,sess_855_1730001120
855,2024-10-27 03:54:14.782329,signup_page_view,web,UK,organic_search,sess_855_1730001254
856,2024-06-03 01:15:00.000000,landing_page_view,web,UK,organic_search,sess_856_1717377300
856,2024-06-03 01:42:02.871058,signup_page_view,web,UK,organic_search,sess_856_1717378922
857,2024-07-30 20:27:00.000000,landing_page_view,mobile_web,UK,direct,sess_857_1722371220
857,2024-07-30 20:27:59.221174,signup_page_view,mobile_web,UK,direct,sess_857_1722371279
858,2024-11-20 21:36:00.000000,landing_page_view,ios_app,US,organic_search,sess_858_1732138560
859,2024-08-17 15:22:00.000000,landing_page_view,web,UK,paid_search,sess_859_1723908120
860,2024-06-14 19:56:00.000000,landing_page_view,mobile_web,Canada,organic_search,sess_860_1718394960
860,2024-06-14 20:11:06.738872,signup_page_view,mobile_web,Canada,organic_search,sess_860_1718395866
860,2024-06-14 20:18:40.386419,email_verification,mobile_web,Canada,organic_search,sess_860_1718396320
860,2024-06-14 20:45:16.051577,profile_setup,mobile_web,Canada,organic_search,sess_860_1718397916
860,2024-06-14 20:52:13.352890,first_product_view,mobile_web,Canada,organic_search,sess_860_1718398333
861,2024-06-30 18:44:00.000000,landing_page_view,web,UK,organic_search,sess_861_1719773040
862,2024-09-15 15:04:00.000000,landing_page_view,web,UK,social_media,sess_862_1726412640
863,2024-10-30 09:08:00.000000,landing_page_view,web,US,organic_search,sess_863_1730279280
864,2024-06-16 20:39:00.000000,landing_page_view,mobile_web,US,organic_search,sess_864_1718570340
864,2024-06-16 20:45:01.960849,signup_page_view,mobile_web,US,organic_search,sess_864_1718570701
864,2024-06-16 20:48:57.666787,email_verification,mobile_web,US,organic_search,sess_864_1718570937
864,2024-06-16 21:02:43.791473,profile_setup,mobile_web,US,organic_search,sess_864_1718571763
864,2024-06-16 21:49:55.403813,first_product_view,mobile_web,US,organic_search,sess_864_1718574595
864,2024-06-22 20:45:13.809876,add_to_cart,mobile_web,US,organic_search,sess_864_1719088740
865,2024-09-09 11:30:00.000000,landing_page_view,web,Canada,organic_search,sess_865_1725881400
866,2024-08-23 09:28:00.000000,landing_page_view,web,France,organic_search,sess_866_1724405280
867,2024-09-11 21:52:00.000000,landing_page_view,web,US,social_media,sess_867_1726091520
867,2024-09-11 22:02:05.119540,signup_page_view,web,US,social_media,sess_867_1726092125
867,2024-09-11 23:10:29.881559,email_verification,web,US,social_media,sess_867_1726096229
867,2024-09-12 00:01:11.288720,profile_setup,web,US,social_media,sess_867_1726099271
867,2024-09-12 00:29:54.498741,first_product_view,web,US,social_media,sess_867_1726100994
867,2024-09-12 00:44:01.468524,add_to_cart,web,US,social_media,sess_867_1726101841
867,2024-09-14 21:58:19.864140,checkout_start,web,US,social_media,sess_867_1726350720
867,2024-09-14 21:59:28.008041,payment_info_entered,web,US,social_media,sess_867_1726350720
867,2024-09-14 21:59:48.413932,purchase_completed,web,US,social_media,sess_867_1726350720
868,2024-10-24 17:29:00.000000,landing_page_view,mobile_web,Netherlands,organic_search,sess_868_1729790940
869,2024-11-25 20:57:00.000000,landing_page_view,mobile_web,US,paid_search,sess_869_1732568220
870,2024-07-03 03:39:00.000000,landing_page_view,mobile_web,UK,paid_search,sess_870_1719977940
870,2024-07-03 03:44:35.753159,signup_page_view,mobile_web,UK,paid_search,sess_870_1719978275
870,2024-07-03 03:46:02.883841,email_verification,mobile_web,UK,paid_search,sess_870_1719978362
870,2024-07-03 03:53:14.967643,profile_setup,mobile_web,UK,paid_search,sess_870_1719978794
870,2024-07-03 04:13:46.154043,first_product_view,mobile_web,UK,paid_search,sess_870_1719980026
870,2024-07-03 04:59:51.285189,add_to_cart,mobile_web,UK,paid_search,sess_870_1719982791
870,2024-07-03 05:02:31.763472,checkout_start,mobile_web,UK,paid_search,sess_870_1719982951
870,2024-07-03 05:11:42.782194,payment_info_entered,mobile_web,UK,paid_search,sess_870_1719983502
870,2024-07-03 05:19:53.431284,purchase_completed,mobile_web,UK,paid_search,sess_870_1719983993
871,2024-09-10 12:22:00.000000,landing_page_view,web,US,social_media,sess_871_1725970920
871,2024-09-10 12:32:28.803309,signup_page_view,web,US,social_media,sess_871_1725971548
871,2024-09-10 12:40:14.302214,email_verification,web,US,social_media,sess_871_1725972014
871,2024-09-10 13:04:23.103544,profile_setup,web,US,social_media,sess_871_1725973463
871,2024-09-10 13:20:21.504992,first_product_view,web,US,social_media,sess_871_1725974421
872,2024-11-09 16:36:00.000000,landing_page_view,web,UK,referral,sess_872_1731170160
873,2024-11-22 18:47:00.000000,landing_page_view,ios_app,US,paid_search,sess_873_1732301220
874,2024-08-20 03:44:00.000000,landing_page_view,mobile_web,France,paid_search,sess_874_1724125440
875,2024-08-06 04:02:00.000000,landing_page_view,mobile_web,US,direct,sess_875_1722916920
876,2024-07-10 09:01:00.000000,landing_page_view,ios_app,France,organic_search,sess_876_1720602060
876,2024-07-10 09:08:25.003542,signup_page_view,ios_app,France,organic_search,sess_876_1720602505
876,2024-07-10 09:35:43.692264,email_verification,ios_app,France,organic_search,sess_876_1720604143
876,2024-07-10 09:39:27.215145,profile_setup,ios_app,France,organic_search,sess_876_1720604367
876,2024-07-10 10:26:33.307751,first_product_view,ios_app,France,organic_search,sess_876_1720607193
876,2024-07-10 10:37:57.847076,add_to_cart,ios_app,France,organic_search,sess_876_1720607877
876,2024-07-10 11:13:27.479393,checkout_start,ios_app,France,organic_search,sess_876_1720610007
876,2024-07-10 11:39:17.197604,payment_info_entered,ios_app,France,organic_search,sess_876_1720611557
876,2024-07-10 12:09:58.141435,purchase_completed,ios_app,France,organic_search,sess_876_1720613398
876,2024-07-10 12:15:39.175966,app_download,ios_app,France,organic_search,sess_876_1720613739
876,2024-07-10 12:24:09.092264,first_login_app,ios_app,France,organic_search,sess_876_1720614249
877,2024-08-16 21:20:00.000000,landing_page_view,ios_app,UK,social_media,sess_877_1723843200
877,2024-08-16 21:22:59.555511,signup_page_view,ios_app,UK,social_media,sess_877_1723843379
877,2024-08-16 21:34:25.796734,email_verification,ios_app,UK,social_media,sess_877_1723844065
877,2024-08-16 21:53:39.780395,profile_setup,ios_app,UK,social_media,sess_877_1723845219
877,2024-08-16 22:19:34.439959,first_product_view,ios_app,UK,social_media,sess_877_1723846774
878,2024-10-30 16:34:00.000000,landing_page_view,web,US,organic_search,sess_878_1730306040
878,2024-10-30 16:42:18.827146,signup_page_view,web,US,organic_search,sess_878_1730306538
879,2024-06-01 07:46:00.000000,landing_page_view,android_app,UK,organic_search,sess_879_1717227960
880,2024-08-25 15:45:00.000000,landing_page_view,ios_app,France,paid_search,sess_880_1724600700
881,2024-10-23 05:39:00.000000,landing_page_view,mobile_web,US,organic_search,sess_881_1729661940
881,2024-10-23 05:48:51.794234,signup_page_view,mobile_web,US,organic_search,sess_881_1729662531
881,2024-10-23 05:54:12.330880,email_verification,mobile_web,US,organic_search,sess_881_1729662852
881,2024-10-23 06:18:33.908534,profile_setup,mobile_web,US,organic_search,sess_881_1729664313
881,2024-10-23 06:37:24.769545,first_product_view,mobile_web,US,organic_search,sess_881_1729665444
881,2024-10-23 06:41:03.817952,add_to_cart,mobile_web,US,organic_search,sess_881_1729665663
882,2024-08-12 02:07:00.000000,landing_page_view,ios_app,Canada,social_media,sess_882_1723428420
882,2024-08-12 02:16:40.346849,signup_page_view,ios_app,Canada,social_media,sess_882_1723429000
883,2024-09-13 06:11:00.000000,landing_page_view,mobile_web,France,paid_search,sess_883_1726207860
883,2024-09-13 06:13:15.329681,signup_page_view,mobile_web,France,paid_search,sess_883_1726207995
884,2024-06-17 15:08:00.000000,landing_page_view,android_app,US,organic_search,sess_884_1718636880
884,2024-06-17 15:47:48.421765,signup_page_view,android_app,US,organic_search,sess_884_1718639268
885,2024-10-12 20:19:00.000000,landing_page_view,ios_app,US,email_campaign,sess_885_1728764340
885,2024-10-12 20:29:31.077313,signup_page_view,ios_app,US,email_campaign,sess_885_1728764971
885,2024-10-12 20:33:22.895693,email_verification,ios_app,US,email_campaign,sess_885_1728765202
885,2024-10-12 20:45:05.940467,profile_setup,ios_app,US,email_campaign,sess_885_1728765905
885,2024-10-12 22:05:55.587303,first_product_view,ios_app,US,email_campaign,sess_885_1728770755
885,2024-10-17 20:20:00.252889,checkout_start,ios_app,US,email_campaign,sess_885_1729196340
886,2024-06-01 16:56:00.000000,landing_page_view,mobile_web,Canada,organic_search,sess_886_1717260960
886,2024-06-01 17:06:56.712819,signup_page_view,mobile_web,Canada,organic_search,sess_886_1717261616
886,2024-06-01 17:17:18.370959,email_verification,mobile_web,Canada,organic_search,sess_886_1717262238
886,2024-06-01 17:57:14.677232,profile_setup,mobile_web,Canada,organic_search,sess_886_1717264634
886,2024-06-01 17:59:26.066954,first_product_view,mobile_web,Canada,organic_search,sess_886_1717264766
887,2024-07-13 03:55:00.000000,landing_page_view,ios_app,Germany,social_media,sess_887_1720842900
888,2024-10-31 02:25:00.000000,landing_page_view,ios_app,Netherlands,social_media,sess_888_1730341500
888,2024-10-31 02:32:02.874695,signup_page_view,ios_app,Netherlands,social_media,sess_888_1730341922
889,2024-11-26 17:57:00.000000,landing_page_view,mobile_web,Netherlands,referral,sess_889_1732643820
889,2024-11-26 18:19:54.164794,signup_page_view,mobile_web,Netherlands,referral,sess_889_1732645194
889,2024-11-26 18:24:39.088601,email_verification,mobile_web,Netherlands,referral,sess_889_1732645479
889,2024-11-26 19:46:37.694440,profile_setup,mobile_web,Netherlands,referral,sess_889_1732650397
889,2024-11-26 19:49:24.565882,first_product_view,mobile_web,Netherlands,referral,sess_889_1732650564
889,2024-11-26 20:09:32.965185,add_to_cart,mobile_web,Netherlands,referral,sess_889_1732651772
890,2024-07-30 00:52:00.000000,landing_page_view,web,France,social_media,sess_890_1722300720
891,2024-08-25 20:11:00.000000,landing_page_view,mobile_web,UK,social_media,sess_891_1724616660
891,2024-08-25 20:41:26.185998,signup_page_view,mobile_web,UK,social_media,sess_891_1724618486
892,2024-11-08 08:05:00.000000,landing_page_view,web,US,paid_search,sess_892_1731053100
893,2024-08-16 12:39:00.000000,landing_page_view,web,UK,organic_search,sess_893_1723811940
894,2024-06-25 10:32:00.000000,landing_page_view,ios_app,Canada,organic_search,sess_894_1719311520
895,2024-11-23 07:50:00.000000,landing_page_view,ios_app,Canada,referral,sess_895_1732348200
896,2024-07-31 11:13:00.000000,landing_page_view,ios_app,US,organic_search,sess_896_1722424380
897,2024-10-15 08:12:00.000000,landing_page_view,ios_app,France,referral,sess_897_1728979920
898,2024-07-02 05:02:00.000000,landing_page_view,mobile_web,UK,direct,sess_898_1719896520
899,2024-06-17 15:37:00.000000,landing_page_view,web,US,paid_search,sess_899_1718638620
900,2024-06-15 17:47:00.000000,landing_page_view,web,US,direct,sess_900_1718473620
900,2024-06-15 18:18:14.547754,signup_page_view,web,US,direct,sess_900_1718475494
901,2024-06-01 08:47:00.000000,landing_page_view,web,Canada,social_media,sess_901_1717231620
902,2024-06-30 12:15:00.000000,landing_page_view,web,US,organic_search,sess_902_1719749700
903,2024-09-24 12:55:00.000000,landing_page_view,android_app,US,organic_search,sess_903_1727182500
903,2024-09-24 13:03:24.824125,signup_page_view,android_app,US,organic_search,sess_903_1727183004
903,2024-09-24 13:14:10.481196,email_verification,android_app,US,organic_search,sess_903_1727183650
903,2024-09-24 13:54:29.788536,profile_setup,android_app,US,organic_search,sess_903_1727186069
903,2024-09-24 13:59:17.272995,first_product_view,android_app,US,organic_search,sess_903_1727186357
904,2024-08-21 16:26:00.000000,landing_page_view,ios_app,France,email_campaign,sess_904_1724257560
904,2024-08-21 16:38:35.614900,signup_page_view,ios_app,France,email_campaign,sess_904_1724258315
904,2024-08-21 16:59:28.722219,email_verification,ios_app,France,email_campaign,sess_904_1724259568
904,2024-08-21 17:20:19.040859,profile_setup,ios_app,France,email_campaign,sess_904_1724260819
904,2024-08-21 17:33:52.079550,first_product_view,ios_app,France,email_campaign,sess_904_1724261632
905,2024-10-05 22:18:00.000000,landing_page_view,mobile_web,US,paid_search,sess_905_1728166680
905,2024-10-05 22:32:19.175459,signup_page_view,mobile_web,US,paid_search,sess_905_1728167539
905,2024-10-05 23:19:07.229333,email_verification,mobile_web,US,paid_search,sess_905_1728170347
905,2024-10-05 23:25:45.699589,profile_setup,mobile_web,US,paid_search,sess_905_1728170745
905,2024-10-05 23:32:15.611938,first_product_view,mobile_web,US,paid_search,sess_905_1728171135
906,2024-06-14 23:56:00.000000,landing_page_view,mobile_web,France,organic_search,sess_906_1718409360
907,2024-07-07 15:13:00.000000,landing_page_view,web,US,paid_search,sess_907_1720365180
908,2024-08-07 15:56:00.000000,landing_page_view,web,Australia,paid_search,sess_908_1723046160
909,2024-10-17 23:53:00.000000,landing_page_view,android_app,US,paid_search,sess_909_1729209180
909,2024-10-18 00:02:09.836098,signup_page_view,android_app,US,paid_search,sess_909_1729209729
909,2024-10-18 00:05:12.202615,email_verification,android_app,US,paid_search,sess_909_1729209912
910,2024-10-19 22:11:00.000000,landing_page_view,web,US,social_media,sess_910_1729375860
911,2024-09-17 00:25:00.000000,landing_page_view,web,Netherlands,direct,sess_911_1726532700
911,2024-09-17 00:59:08.906331,signup_page_view,web,Netherlands,direct,sess_911_1726534748
912,2024-11-21 07:42:00.000000,landing_page_view,mobile_web,Netherlands,organic_search,sess_912_1732174920
912,2024-11-21 07:46:31.725934,signup_page_view,mobile_web,Netherlands,organic_search,sess_912_1732175191
912,2024-11-21 08:02:54.103489,email_verification,mobile_web,Netherlands,organic_search,sess_912_1732176174
912,2024-11-21 08:12:13.015444,profile_setup,mobile_web,Netherlands,organic_search,sess_912_1732176733
912,2024-11-21 08:23:33.769645,first_product_view,mobile_web,Netherlands,organic_search,sess_912_1732177413
913,2024-08-28 17:59:00.000000,landing_page_view,ios_app,UK,paid_search,sess_913_1724867940
913,2024-08-28 18:13:30.072430,signup_page_view,ios_app,UK,paid_search,sess_913_1724868810
913,2024-08-28 18:29:45.815102,email_verification,ios_app,UK,paid_search,sess_913_1724869785
914,2024-09-30 21:05:00.000000,landing_page_view,ios_app,France,referral,sess_914_1727730300
914,2024-09-30 22:06:58.176541,signup_page_view,ios_app,France,referral,sess_914_1727734018
915,2024-08-19 14:23:00.000000,landing_page_view,mobile_web,US,direct,sess_915_1724077380
915,2024-08-19 14:23:42.329930,signup_page_view,mobile_web,US,direct,sess_915_1724077422
915,2024-08-19 14:38:27.534048,email_verification,mobile_web,US,direct,sess_915_1724078307
915,2024-08-19 14:42:58.264168,profile_setup,mobile_web,US,direct,sess_915_1724078578
915,2024-08-19 14:50:06.245436,first_product_view,mobile_web,US,direct,sess_915_1724079006
916,2024-07-19 03:16:00.000000,landing_page_view,web,Canada,social_media,sess_916_1721358960
916,2024-07-19 03:30:07.230107,signup_page_view,web,Canada,social_media,sess_916_1721359807
917,2024-09-13 02:02:00.000000,landing_page_view,ios_app,US,organic_search,sess_917_1726192920
917,2024-09-13 02:12:02.727475,signup_page_view,ios_app,US,organic_search,sess_917_1726193522
917,2024-09-13 02:31:17.672678,email_verification,ios_app,US,organic_search,sess_917_1726194677
917,2024-09-13 02:36:27.674104,profile_setup,ios_app,US,organic_search,sess_917_1726194987
917,2024-09-13 02:51:12.125172,first_product_view,ios_app,US,organic_search,sess_917_1726195872
917,2024-09-15 02:21:44.977188,checkout_start,ios_app,US,organic_search,sess_917_1726365720
917,2024-09-15 02:39:54.596758,payment_info_entered,ios_app,US,organic_search,sess_917_1726365720
918,2024-11-16 22:35:00.000000,landing_page_view,web,Canada,paid_search,sess_918_1731796500
918,2024-11-16 22:45:55.761157,signup_page_view,web,Canada,paid_search,sess_918_1731797155
918,2024-11-16 23:02:33.268570,email_verification,web,Canada,paid_search,sess_918_1731798153
918,2024-11-16 23:08:15.883228,profile_setup,web,Canada,paid_search,sess_918_1731798495
918,2024-11-16 23:47:45.608834,first_product_view,web,Canada,paid_search,sess_918_1731800865
919,2024-07-09 14:52:00.000000,landing_page_view,ios_app,France,paid_search,sess_919_1720536720
919,2024-07-09 14:52:56.125212,signup_page_view,ios_app,France,paid_search,sess_919_1720536776
920,2024-09-07 19:28:00.000000,landing_page_view,web,UK,organic_search,sess_920_1725737280
920,2024-09-07 19:38:25.765892,signup_page_view,web,UK,organic_search,sess_920_1725737905
921,2024-06-08 21:24:00.000000,landing_page_view,mobile_web,UK,paid_search,sess_921_1717881840
921,2024-06-08 21:26:23.655813,signup_page_view,mobile_web,UK,paid_search,sess_921_1717881983
922,2024-08-14 07:37:00.000000,landing_page_view,ios_app,UK,social_media,sess_922_1723621020
923,2024-07-09 03:34:00.000000,landing_page_view,mobile_web,US,paid_search,sess_923_1720496040
924,2024-09-20 00:35:00.000000,landing_page_view,web,US,social_media,sess_924_1726792500
925,2024-11-02 18:22:00.000000,landing_page_view,mobile_web,Germany,referral,sess_925_1730571720
925,2024-11-02 18:33:36.952441,signup_page_view,mobile_web,Germany,referral,sess_925_1730572416
925,2024-11-02 19:02:58.050184,email_verification,mobile_web,Germany,referral,sess_925_1730574178
925,2024-11-02 19:06:34.729037,profile_setup,mobile_web,Germany,referral,sess_925_1730574394
925,2024-11-02 19:26:27.655163,first_product_view,mobile_web,Germany,referral,sess_925_1730575587
926,2024-08-01 22:28:00.000000,landing_page_view,mobile_web,Israel,direct,sess_926_1722551280
926,2024-08-01 22:34:12.577029,signup_page_view,mobile_web,Israel,direct,sess_926_1722551652
927,2024-06-08 21:52:00.000000,landing_page_view,web,US,direct,sess_927_1717883520
927,2024-06-08 22:11:22.181131,signup_page_view,web,US,direct,sess_927_1717884682
928,2024-11-22 02:05:00.000000,landing_page_view,web,US,social_media,sess_928_1732241100
929,2024-10-13 11:41:00.000000,landing_page_view,web,UK,organic_search,sess_929_1728819660
929,2024-10-13 11:51:15.824376,signup_page_view,web,UK,organic_search,sess_929_1728820275
930,2024-07-11 01:49:00.000000,landing_page_view,web,Germany,organic_search,sess_930_1720662540
930,2024-07-11 02:28:48.057570,signup_page_view,web,Germany,organic_search,sess_930_1720664928
930,2024-07-11 03:09:52.109676,email_verification,web,Germany,organic_search,sess_930_1720667392
930,2024-07-11 03:44:21.447821,profile_setup,web,Germany,organic_search,sess_930_1720669461
931,2024-09-09 08:25:00.000000,landing_page_view,android_app,US,referral,sess_931_1725870300
931,2024-09-09 08:34:27.243332,signup_page_view,android_app,US,referral,sess_931_1725870867
932,2024-09-24 16:41:00.000000,landing_page_view,ios_app,UK,organic_search,sess_932_1727196060
932,2024-09-24 17:05:57.344904,signup_page_view,ios_app,UK,organic_search,sess_932_1727197557
932,2024-09-24 17:13:15.960926,email_verification,ios_app,UK,organic_search,sess_932_1727197995
932,2024-09-24 17:30:18.189085,profile_setup,ios_app,UK,organic_search,sess_932_1727199018
932,2024-09-24 17:39:02.738458,first_product_view,ios_app,UK,organic_search,sess_932_1727199542
933,2024-06-12 21:01:00.000000,landing_page_view,web,Canada,direct,sess_933_1718226060
934,2024-06-15 10:23:00.000000,landing_page_view,mobile_web,US,organic_search,sess_934_1718446980
934,2024-06-15 10:30:49.958046,signup_page_view,mobile_web,US,organic_search,sess_934_1718447449
934,2024-06-15 10:50:26.245460,email_verification,mobile_web,US,organic_search,sess_934_1718448626
934,2024-06-15 10:50:42.163638,profile_setup,mobile_web,US,organic_search,sess_934_1718448642
934,2024-06-15 11:47:02.525733,first_product_view,mobile_web,US,organic_search,sess_934_1718452022
935,2024-07-03 22:12:00.000000,landing_page_view,mobile_web,UK,organic_search,sess_935_1720044720
935,2024-07-03 22:16:35.816751,signup_page_view,mobile_web,UK,organic_search,sess_935_1720044995
935,2024-07-03 22:40:44.729665,email_verification,mobile_web,UK,organic_search,sess_935_1720046444
935,2024-07-03 22:49:16.825781,profile_setup,mobile_web,UK,organic_search,sess_935_1720046956
935,2024-07-03 23:01:33.970498,first_product_view,mobile_web,UK,organic_search,sess_935_1720047693
936,2024-09-19 17:13:00.000000,landing_page_view,web,Germany,organic_search,sess_936_1726765980
